date,e,ro,smlt,tp
2001-05-06,-0.0258226176,0.00386065077,-9.7788873e-09,0.015056778729743
2001-05-13,-0.0203436557,0.00389687499,-9.7788873e-09,0.010404008282894
2001-05-20,-0.0247508468,0.00364170446,-9.7788873e-09,0.013899930510164998
2001-05-27,-0.0238060567,0.00333829431,-9.7788873e-09,5.8055853096e-05
2001-06-03,-0.0196049105,0.00325012086,-9.7788873e-09,0.0352148155
2001-06-10,-0.0179970737,0.00299023925,-9.7788873e-09,0.02097296747
2001-06-17,-0.0201316471,0.00276308341,-9.7788873e-09,0.015798196041
2001-06-24,-0.0194624219,0.00294540309,-9.7788873e-09,0.038194471949999996
2001-07-01,-0.0247263377,0.00252002009,-9.7788873e-09,0.0189933709856
2001-07-08,-0.0235835133,0.00230025762,-9.7788873e-09,0.01557471013
2001-07-15,-0.0270126519,0.00215668339,-9.7788873e-09,0.0191674481
2001-07-22,-0.0203351737,0.00595186021,-9.7788873e-09,0.1000787434
2001-07-29,-0.0184199433,0.00534603718,-9.7788873e-09,0.067051190846
2001-08-05,-0.0230115164,0.00307557427,-9.7788873e-09,0.024328824045
2001-08-12,-0.0224393511,0.00343101205,-9.7788873e-09,0.026168424856
2001-08-19,-0.0234154941,0.00251897344,-9.7788873e-09,0.0033619561169999997
2001-08-26,-0.020135563000000002,0.00256332552,-9.7788873e-09,0.01254735863837
2001-09-02,-0.0168749942,0.0025554443,-9.7788873e-09,0.024317236915
2001-09-09,-0.012847517749999999,0.00268131971,-9.7788873e-09,0.027229769163
2001-09-16,-0.0111915056,0.0028338256799999998,-9.7788873e-09,0.039793871859999996
2001-09-23,-0.0119189804,0.00264968255,-9.7788873e-09,0.01774754093
2001-09-30,-0.00713743446,0.00320545564,-9.7788873e-09,0.023472576224
2001-10-07,-0.0104558196,0.00404682111,-9.7788873e-09,0.00839692797
2001-10-14,-0.0069103206,0.00425361349,-9.7788873e-09,0.00234730377389
2001-10-21,-0.00528613947,0.00428974773,-9.7788873e-09,0.0025613074273
2001-10-28,-0.00606202253,0.0043194261,-9.7788873e-09,0.010098630388000001
2001-11-04,-0.00708850241,0.00424202683,-9.7788873e-09,0.00975483413
2001-11-11,-0.00583471562,0.00429062025,1.7130546505e-06,0.01870382492
2001-11-18,-0.00287244054,0.00411084111,5.70653973383e-05,0.0045869568029999995
2001-11-25,-0.0039064079100000005,0.0042466649,0.000748378823874,0.0270874307
2001-12-02,-0.001279667436,0.00416532337,0.0036165866094022,0.012056764678
2001-12-09,-0.00130143936,0.00417969342,0.0003882989552083,0.00259844109
2001-12-16,-0.000740754353,0.0042083135399999996,1.5237174080500001e-05,0.01162742152
2001-12-23,-0.0018187239419999999,0.00421491424,0.0006012796850805,0.0219548746
2001-12-30,-0.003299690629,0.00420975296,0.0016688138710483,0.01515170814
2002-01-06,-0.0012092525334999999,0.00415514339,8.68822292361e-05,0.017171859437
2002-01-13,-0.000322001668,0.0041042243400000004,4.8723735499999996e-05,0.002831906377
2002-01-20,-0.000359566559,0.00407929611,0.00441106563,0.0019001912134000002
